name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hyde Park, London, United Kingdom",2023-06-29T13:00:00,20.3,20.3,12.6,60.99,0.021,100,rain,0,0,23.2,14.5,18,1016.5,67.1,24.1,643,2.3,6,,"Rain, Partially cloudy",rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-29T14:00:00,21.3,21.3,12,55.3,0,0,,0,0,21.4,13.3,10,1016.4,38.2,29.2,434,1.6,4,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-29T15:00:00,22.5,22.5,10.6,47.02,0,0,,0,0,18.4,13.3,355,1016.2,48.1,25.4,380,1.4,4,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-29T16:00:00,21.8,21.8,8.7,42.92,0,0,,0,0,19.5,10.5,331,1016.1,41.9,27.9,178,0.6,2,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-29T17:00:00,22.6,22.6,9.1,42.33,0,0,,0,0,17.8,8.9,322,1016,53.9,29.2,146,0.5,1,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-29T18:00:00,22.6,22.6,8.7,40.93,0,0,,0,0,18.2,10,311,1015.5,45.8,27.5,113,0.4,1,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-29T19:00:00,21.7,21.7,9.2,44.87,0,0,,0,0,9.4,9.5,322,1015.9,46.9,25.4,77,0.3,1,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999"
"Hyde Park, London, United Kingdom",2023-06-29T20:00:00,21.1,21.1,8.2,43.4,0,0,,0,0,7,7.3,323,1015.9,44.6,28.3,74,0.3,1,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-29T21:00:00,20.1,20.1,9.2,49.31,0,0,,0,0,3.6,5.9,322,1015.6,46.9,22.6,20,0.1,0,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-29T22:00:00,19.3,19.3,9.6,53.39,0,0,,0,0,7.6,2,328,1016,26.2,14,5,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,D4121,03672099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-29T23:00:00,18.1,18.1,10.4,60.6,0,0,,0,0,10.7,4.8,255,1015.7,66.6,21.1,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T00:00:00,18.1,18.1,11.6,65.9,0,0,,0,0,11.1,9.1,276,1016,70.9,18.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T01:00:00,18.4,18.4,10.1,58.17,0,0,,0,0,13.9,8.9,302,1016,62.2,20.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T02:00:00,17.7,17.7,8.7,55.52,0,0,,0,0,13.4,7.5,295,1015.9,11,21.9,0,0,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T03:00:00,15.9,15.9,9.3,65,0,0,,0,0,12,9.8,279,1015.2,33.1,22.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T04:00:00,14.5,14.5,8.3,66.53,0,0,,0,0,8.4,7.7,277,1015.1,0,24.1,0,0,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T05:00:00,13.9,13.9,9.5,74.65,0,0,,0,0,13,9.5,276,1015.1,0,22.8,11,0,0,,Clear,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T06:00:00,13.5,13.5,8.8,73.14,0,0,,0,0,7,6.4,270,1014.7,0,22.8,38,0.1,0,,Clear,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T07:00:00,13.6,13.6,8.4,70.59,0,0,,0,0,10.3,6.4,255,1014.6,0,23.2,70,0.3,1,,Clear,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T08:00:00,15.3,15.3,8.6,64.08,0,0,,0,0,14.3,7.8,233,1014.3,43.2,23.2,141,0.5,1,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T09:00:00,16.6,16.6,8.7,59.44,0,0,,0,0,17.5,13.2,227,1014.2,56.2,24.5,240,0.9,2,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T10:00:00,17.5,17.5,9.4,58.82,0,0,,0,0,26.8,19.9,231,1014.1,67.2,25.4,301,1.1,3,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T11:00:00,18.6,18.6,9.4,55,0,0,,0,0,34.8,24,237,1013.2,63.1,21.1,552,2,6,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T12:00:00,19.1,19.1,9.7,54.4,0,0,,0,0,33.9,22.6,230,1012.6,96.3,19.8,349,1.3,3,,Overcast,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T13:00:00,18.6,18.6,10.7,59.95,0,0,,0,0,36.6,24.2,221,1012.2,96.3,17.3,159,0.6,2,,Overcast,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T14:00:00,17.6,17.6,12.4,71.46,0.002,100,rain,0,0,38.5,24.3,213,1011.8,100,16.4,165,0.6,2,,"Rain, Overcast",rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T15:00:00,17.6,17.6,12.9,73.68,0,0,,0,0,35.7,24.7,217,1011.2,96.3,14.4,133,0.5,1,,Overcast,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T16:00:00,18.1,18.1,13.4,73.89,0.001,100,rain,0,0,37,25.1,219,1010.3,96.3,10.3,105,0.4,1,,"Rain, Overcast",rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T17:00:00,18,18,14.1,77.73,0,0,,0,0,37.1,23.2,220,1009.3,96.3,9,84,0.3,1,,Overcast,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T18:00:00,17.6,17.6,14.4,81.32,0,0,,0,0,34.3,22.7,223,1008.7,96.3,15,41,0.1,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T19:00:00,17.8,17.8,14.4,80.28,0,0,,0,0,36.1,21.3,223,1008.1,100,13.5,26,0.1,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T20:00:00,17.8,17.8,14.7,81.79,0,0,,0,0,29.7,20.3,224,1007.6,100,13.7,12,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T21:00:00,18.1,18.1,15.1,82.34,0,0,,0,0,31.7,18.6,224,1007.2,96.3,11.5,5,0,0,,Overcast,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T22:00:00,18,18,15.4,84.54,0,0,,0,0,25.9,17.3,224,1006.8,100,10.9,0,0,0,,Overcast,cloudy,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-30T23:00:00,18,18,15.7,86.1,0,0,,0,0,25.5,17.3,226,1006.3,100,14.1,0,0,0,,Overcast,cloudy,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
